DrugName,CypName,Action,Species,Database,CASNumber
Phytomenadione,not known,inducer,,SuperCYP,000084800
Picloxydine,not known,inducer,,SuperCYP,005636920
Picotamide,not known,inducer,,SuperCYP,032828812
Pidotimod,not known,inducer,,SuperCYP,121808626
pimecrolimus,not known,inducer,,SuperCYP,cid6509979
Pimethixene,not known,inducer,,SuperCYP,000314034
Pinaverium,not known,inducer,,SuperCYP,059995652
Pinazepam,not known,inducer,,SuperCYP,052463839
Pipazetate,not known,inducer,,SuperCYP,002167853
Pipecuronium bromide,not known,inducer,,SuperCYP,052212029
Pipenzolate,not known,inducer,,SuperCYP,013473386
Piperidione,not known,inducer,,SuperCYP,000077032
Piperidolate,not known,inducer,,SuperCYP,000082984
Pipobroman,not known,inducer,,SuperCYP,000054911
Pipotiazine,not known,inducer,,SuperCYP,039860996
Pipradrol,not known,inducer,,SuperCYP,000467607
Piprozolin,not known,inducer,,SuperCYP,017243640
Pirbuterol,not known,inducer,,SuperCYP,038677815
Pirisudanol,not known,inducer,,SuperCYP,033605946
Piritramide,not known,inducer,,SuperCYP,000302410
Piromidic acid,not known,inducer,,SuperCYP,019562302
pitavastatin,not known,inducer,,SuperCYP,cid5282452
Pivagabine,not known,inducer,,SuperCYP,069542934
Pivampicillin,not known,inducer,,SuperCYP,033817208
Pivmecillinam,not known,inducer,,SuperCYP,032886978
pixantrone,not known,inducer,,SuperCYP,cid134019
Pizotifen,not known,inducer,,SuperCYP,015574966
plerixafor,not known,inducer,,SuperCYP,cid65015
Plicamycin,not known,inducer,,SuperCYP,018378897
Poldine,not known,inducer,,SuperCYP,000596509
Policresulen,not known,inducer,,SuperCYP,101418002
Polidocanol,not known,inducer,,SuperCYP,003055990
Polihexanide,not known,inducer,,SuperCYP,032289580
Poly I:C,not known,inducer,,SuperCYP,024939035
poly ICLC,not known,inducer,,SuperCYP,cid431963
Polyestradiol phosphate,not known,inducer,,SuperCYP,028014462
polymyxin B,not known,inducer,,SuperCYP,cid9833652
Polynoxylin,not known,inducer,,SuperCYP,009011056
polystyrene sulfonate,not known,inducer,,SuperCYP,cid75905
Polythiazide,not known,inducer,,SuperCYP,000346189
porfimer sodium,not known,inducer,,SuperCYP,cid3086257
posaconazole,not known,inducer,,SuperCYP,cid468595
Potassium canrenoate,not known,inducer,,SuperCYP,002181046
Potassium chloride,not known,inducer,,SuperCYP,007447407
Potassium citrate,not known,inducer,,SuperCYP,006100056
Potassium clorazepate,not known,inducer,,SuperCYP,x024
Potassium gluconate,not known,inducer,,SuperCYP,000299274
Potassium hydrogencarbonate,not known,inducer,,SuperCYP,000298146
Potassium hydrogentartrate,not known,inducer,,SuperCYP,000868144
Potassium iodide,not known,inducer,,SuperCYP,007681110
Potassium lactate,not known,inducer,,SuperCYP,000996316
Potassium perchlorate,not known,inducer,,SuperCYP,007778747
Potassium permanganate,not known,inducer,,SuperCYP,007722647
potassium polysulfide,not known,inducer,,SuperCYP,cid20072150
Potassium salicylate,not known,inducer,,SuperCYP,000578369
Povidone-iodine,not known,inducer,,SuperCYP,025655418
pralatrexate,not known,inducer,,SuperCYP,cid148121
Pralidoxime,not known,inducer,,SuperCYP,006735597
Pramiracetam,not known,inducer,,SuperCYP,068497621
Pramocaine,not known,inducer,,SuperCYP,000140658
Pranoprofen,not known,inducer,,SuperCYP,052549174
prasugrel,not known,inducer,,SuperCYP,cid6918456
Prednimustine,not known,inducer,,SuperCYP,029069247
Prednylidene,not known,inducer,,SuperCYP,000599337
pregabalin,not known,inducer,,SuperCYP,cid5486971
Prenoxdiazine,not known,inducer,,SuperCYP,047543657
Prenylamine,not known,inducer,,SuperCYP,000390647
Prethcamide,not known,inducer,,SuperCYP,008015518
Pridinol,not known,inducer,,SuperCYP,000511455
Prifinium bromide,not known,inducer,,SuperCYP,004630959
Prilocaine,not known,inducer,,SuperCYP,000721506
Procaine benzylpenicillin,not known,inducer,,SuperCYP,000054353
Procaterol,not known,inducer,,SuperCYP,072332333
Progabide,not known,inducer,,SuperCYP,062666200
Proglumetacin,not known,inducer,,SuperCYP,057132533
Proglumide,not known,inducer,,SuperCYP,006620606
Prolintane,not known,inducer,,SuperCYP,000493925
Promegestone,not known,inducer,,SuperCYP,034184775
Promestriene,not known,inducer,,SuperCYP,039219288
Propacetamol,not known,inducer,,SuperCYP,066532852
Propamidine,not known,inducer,,SuperCYP,000104325
Propanidid,not known,inducer,,SuperCYP,001421143
Propantheline,not known,inducer,,SuperCYP,000298500
Propatylnitrate,not known,inducer,,SuperCYP,002921928
Propenidazole,not known,inducer,,SuperCYP,076448312
Propentofylline,not known,inducer,,SuperCYP,055242552
Propiomazine,not known,inducer,,SuperCYP,000362298
Propyliodone,not known,inducer,,SuperCYP,000587611
Propyphenazone,not known,inducer,,SuperCYP,000479925
Proquazone,not known,inducer,,SuperCYP,022760185
Protiofate,not known,inducer,,SuperCYP,058416005
Protionamide,not known,inducer,,SuperCYP,014222607
Protirelin,not known,inducer,,SuperCYP,024305279
Proxazole,not known,inducer,,SuperCYP,005696093
Proxibarbal,not known,inducer,,SuperCYP,002537293
Proxymetacaine,not known,inducer,,SuperCYP,000499672
Proxyphylline,not known,inducer,,SuperCYP,000603009
prucalopride,not known,inducer,,SuperCYP,cid3052762
prulifloxacin,not known,inducer,,SuperCYP,cid65947
Prussian blue,not known,inducer,,SuperCYP,014038438
pyrethrum,not known,inducer,,SuperCYP,cid6433155
Pyridoxal phosphate,not known,inducer,,SuperCYP,000054477
Pyrithione zinc,not known,inducer,,SuperCYP,013463417
Pyrithyldione,not known,inducer,,SuperCYP,000077043
Pyritinol,not known,inducer,,SuperCYP,001098971
Pyrrobutamine,not known,inducer,,SuperCYP,000091827
Pyrrolnitrin,not known,inducer,,SuperCYP,001018719
Pyrvinium,not known,inducer,,SuperCYP,007187624
Quinagolide,not known,inducer,,SuperCYP,087056788
Quinbolone,not known,inducer,,SuperCYP,002487630
Quinethazone,not known,inducer,,SuperCYP,000073494
Quingestanol,not known,inducer,,SuperCYP,010592651
Quinisocaine,not known,inducer,,SuperCYP,000086806
Quinupramine,not known,inducer,,SuperCYP,031721172
Racecadotril,not known,inducer,,SuperCYP,081110738
Raltitrexed,not known,inducer,,SuperCYP,112887680
ramelteon,not known,inducer,,SuperCYP,cid208902
Ramipril,not known,inducer,,SuperCYP,087333195
Ranimustine,not known,inducer,,SuperCYP,058994960
ranolazine,not known,inducer,,SuperCYP,cid56959
regadenoson,not known,inducer,,SuperCYP,cid219024
Remikiren,not known,inducer,,SuperCYP,126222342
Reposal,not known,inducer,,SuperCYP,003625250
Reproterol,not known,inducer,,SuperCYP,054063546
Rescinnamine,not known,inducer,,SuperCYP,024815245
Resorcinol,not known,inducer,,SuperCYP,000108463
Reteplase,not known,inducer,,SuperCYP,133652387
reviparin,not known,inducer,,SuperCYP,cid8784
Rhenium (186Re) etidronic acid,not known,inducer,,SuperCYP,X099
Ribostamycin,not known,inducer,,SuperCYP,025546650
Rifamycin,not known,inducer,,SuperCYP,006998603
Rilmenidine,not known,inducer,,SuperCYP,054187041
rilpivirine,not known,inducer,,SuperCYP,cid6451164
Rimantadine,not known,inducer,,SuperCYP,013392284
Rimazolium,not known,inducer,,SuperCYP,035615726
Rimexolone,not known,inducer,,SuperCYP,049697383
Rimiterol,not known,inducer,,SuperCYP,032953892
rimonabant,not known,inducer,,SuperCYP,cid104850
Risedronic acid,not known,inducer,,SuperCYP,105462246
Ritiometan,not known,inducer,,SuperCYP,034914391
Ritodrine,not known,inducer,,SuperCYP,026652095
Rituximab,not known,inducer,,SuperCYP,174722317
Rizatriptan,not known,inducer,,SuperCYP,144034800
Rociverine,not known,inducer,,SuperCYP,053716442
Rocuronium bromide,not known,inducer,,SuperCYP,119302919
roflumilast,not known,inducer,,SuperCYP,cid449193
Rolitetracycline,not known,inducer,,SuperCYP,000751973
romidepsin,not known,inducer,,SuperCYP,cid5352062
Ronifibrate,not known,inducer,,SuperCYP,042597579
Rose bengal sodium,not known,inducer,,SuperCYP,000632699
Rosoxacin,not known,inducer,,SuperCYP,040034422
rotigotine,not known,inducer,,SuperCYP,cid59227
Rufloxacin,not known,inducer,,SuperCYP,101363104
saccharated iron oxide,not known,inducer,,SuperCYP,cid6850789
sacrosidase,not known,inducer,,SuperCYP,cid135113
Salsalate,not known,inducer,,SuperCYP,000552943
Samarium (153Sm) lexidronam,not known,inducer,,SuperCYP,122575217
sapropterin,not known,inducer,,SuperCYP,cid44257
satraplatin,not known,inducer,,SuperCYP,cid6918220
Secnidazole,not known,inducer,,SuperCYP,003366958
Secretin,not known,inducer,,SuperCYP,001393255
Sedalipid,not known,inducer,,SuperCYP,062055054
Selenium (75Se) tauroselcholic acid,not known,inducer,,SuperCYP,075018712
selenium compounds,not known,inducer,,SuperCYP,cid6326970
Semustine,not known,inducer,,SuperCYP,013909096
Senna glycosides,not known,inducer,,SuperCYP,000517431
Sermorelin,not known,inducer,,SuperCYP,086168787
Sevelamer,not known,inducer,,SuperCYP,052757956
silodosin,not known,inducer,,SuperCYP,cid5312125
Silver,not known,inducer,,SuperCYP,007440224
Silver nitrate,not known,inducer,,SuperCYP,007761888
Silver sulfadiazine,not known,inducer,,SuperCYP,022199082
Simfibrate,not known,inducer,,SuperCYP,014929114
simvastatin and ezetimibe,not known,inducer,,SuperCYP,cid9832423
Sincalide,not known,inducer,,SuperCYP,025126323
sitafloxacin,not known,inducer,,SuperCYP,cid73011
sitagliptin,not known,inducer,,SuperCYP,cid4369359
sitaxentan,not known,inducer,,SuperCYP,cid216235
Sobrerol,not known,inducer,,SuperCYP,000498715
Sodium acetate,not known,inducer,,SuperCYP,000127093
Sodium aminosalicylate,not known,inducer,,SuperCYP,000133108
Sodium apolate,not known,inducer,,SuperCYP,x026
Sodium aurothiomalate,not known,inducer,,SuperCYP,012244574
Sodium aurotiosulfate,not known,inducer,,SuperCYP,038295168
Sodium bicarbonate,not known,inducer,,SuperCYP,000144558
Sodium borate,not known,inducer,,SuperCYP,007775191
"sodium chloride, hypertonic",not known,inducer,,SuperCYP,cid5234
Sodium citrate,not known,inducer,,SuperCYP,018996355
Sodium feredetate,not known,inducer,,SuperCYP,015708415
Sodium folinate,not known,inducer,,SuperCYP,x027
Sodium glycerophosphate,not known,inducer,,SuperCYP,001334743
Sodium hypochlorite,not known,inducer,,SuperCYP,007681529
Sodium iodide (123I),not known,inducer,,SuperCYP,007681825
Sodium iodide (131I),not known,inducer,,SuperCYP,007681825
Sodium iodohippurate (123I),not known,inducer,,SuperCYP,000133175
Sodium iodohippurate (131I),not known,inducer,,SuperCYP,000133175
Sodium iopodate,not known,inducer,,SuperCYP,001221563
Sodium iothalamate (125I),not known,inducer,,SuperCYP,001225203
Sodium monofluorophosphate,not known,inducer,,SuperCYP,010163152
Sodium nitrite,not known,inducer,,SuperCYP,007632000
Sodium perborate,not known,inducer,,SuperCYP,007632044
Sodium phenylbutyrate,not known,inducer,,SuperCYP,001716127
Sodium phosphate,not known,inducer,,SuperCYP,007632055
Sodium phosphate,not known,inducer,,SuperCYP,007558807
Sodium picosulfate,not known,inducer,,SuperCYP,010040456
Sodium propionate,not known,inducer,,SuperCYP,000137406
Sodium selenate,not known,inducer,,SuperCYP,013410010
Sodium selenite,not known,inducer,,SuperCYP,010102188
Sodium stibogluconate,not known,inducer,,SuperCYP,016037915
Sodium tartrate,not known,inducer,,SuperCYP,000868188
Sodium tetradecyl sulfate,not known,inducer,,SuperCYP,001191500
somatorelin,not known,inducer,,SuperCYP,cid16132353
sorafenib,not known,inducer,,SuperCYP,cid216239
Spaglumic acid,not known,inducer,,SuperCYP,004910467
Spectinomycin,not known,inducer,,SuperCYP,001695778
Stannous fluoride,not known,inducer,,SuperCYP,007783473
Stanozolol,not known,inducer,,SuperCYP,010418038
Stavudine,not known,inducer,,SuperCYP,003056175
"stavudine, lamivudine and nevirapine",not known,inducer,,SuperCYP,cid15979285
Stepronin,not known,inducer,,SuperCYP,072324186
Stibophen,not known,inducer,,SuperCYP,015489164
stiripentol,not known,inducer,,SuperCYP,cid5311454
Streptoduocin,not known,inducer,,SuperCYP,x028
streptokinase,not known,inducer,,SuperCYP,cid9815560
Strontium (89Sr) chloride,not known,inducer,,SuperCYP,010476854
Strontium ranelate,not known,inducer,,SuperCYP,135459879
Styramate,not known,inducer,,SuperCYP,000094359
Succinimide,not known,inducer,,SuperCYP,000123568
Succinylsulfathiazole,not known,inducer,,SuperCYP,000116438
Sulbenicillin,not known,inducer,,SuperCYP,041744405
Sulbentine,not known,inducer,,SuperCYP,000350129
Sulbutiamine,not known,inducer,,SuperCYP,003286462
Sulfacetamide,not known,inducer,,SuperCYP,000144809
Sulfadicramide,not known,inducer,,SuperCYP,000115684
Sulfaguanidine,not known,inducer,,SuperCYP,000057670
Sulfaisodimidine,not known,inducer,,SuperCYP,000515640
Sulfalene,not known,inducer,,SuperCYP,000152476
Sulfamazone,not known,inducer,,SuperCYP,065761242
Sulfamerazine,not known,inducer,,SuperCYP,000127797
Sulfamethoxypyridazine,not known,inducer,,SuperCYP,000080353
Sulfametoxydiazine,not known,inducer,,SuperCYP,000651069
sulfamoxole and trimethoprim,not known,inducer,,SuperCYP,cid64937
Sulfaperin,not known,inducer,,SuperCYP,000599882
Sulfathiazole,not known,inducer,,SuperCYP,000072140
Sulfathiourea,not known,inducer,,SuperCYP,000515491
Sulfatolamide,not known,inducer,,SuperCYP,001161882
Sulfobromophthalein,not known,inducer,,SuperCYP,000297836
Sulfur hexafluoride,not known,inducer,,SuperCYP,002551624
Suloctidil,not known,inducer,,SuperCYP,054767758
Sultamicillin,not known,inducer,,SuperCYP,076497137
Sultiame,not known,inducer,,SuperCYP,000061563
sunitinib,not known,inducer,,SuperCYP,cid5329102
Suramin sodium,not known,inducer,,SuperCYP,000129464
Suxamethonium,not known,inducer,,SuperCYP,000306401
Suxibuzone,not known,inducer,,SuperCYP,027470515
tafluprost,not known,inducer,,SuperCYP,cid9868491
Talampicillin,not known,inducer,,SuperCYP,047747568
Talastine,not known,inducer,,SuperCYP,016188617
Talbutal,not known,inducer,,SuperCYP,000115446
tapentadol,not known,inducer,,SuperCYP,cid9838022
tasonermin,not known,inducer,,SuperCYP,cid6334320
Tazobactam,not known,inducer,,SuperCYP,089785842
Technetium (99mTc) bicisate,not known,inducer,,SuperCYP,121281412
Technetium (99mTc) butedronic acid,not known,inducer,,SuperCYP,051395427
Technetium (99mTc) disofenin,not known,inducer,,SuperCYP,065717977
Technetium (99mTc) etifenin,not known,inducer,,SuperCYP,063245283
Technetium (99mTc) exametazime,not known,inducer,,SuperCYP,099944782
Technetium (99mTc) furifosmin,not known,inducer,,SuperCYP,x057
Technetium (99mTc) galtifenin,not known,inducer,,SuperCYP,106719748
Technetium (99mTc) gluceptate,not known,inducer,,SuperCYP,013007857
Technetium (99mTc) gluconate,not known,inducer,,SuperCYP,x059
Technetium (99mTc) lidofenin,not known,inducer,,SuperCYP,059160291
Technetium (99mTc) mebrofenin,not known,inducer,,SuperCYP,078266065
Technetium (99mTc) medronic acid,not known,inducer,,SuperCYP,001984152
Technetium (99mTc) mertiatide,not known,inducer,,SuperCYP,125224057
Technetium (99mTc) oxidronic acid,not known,inducer,,SuperCYP,015468107
Technetium (99mTc) pentetic acid,not known,inducer,,SuperCYP,000067436
Technetium (99mTc) pertechnetate,not known,inducer,,SuperCYP,023288611
Technetium (99mTc) phytate,not known,inducer,,SuperCYP,x029
Technetium (99mTc) pyrophosphate,not known,inducer,,SuperCYP,054627100
Technetium (99mTc) sestamibi,not known,inducer,,SuperCYP,109581739
Technetium (99mTc) succimer,not known,inducer,,SuperCYP,065438086
Technetium (99mTc) teboroxime,not known,inducer,,SuperCYP,104716225
Technetium (99mTc) tetrofosmin,not known,inducer,,SuperCYP,x056
Teclozan,not known,inducer,,SuperCYP,005560781
Tedisamil,not known,inducer,,SuperCYP,090961538
teduglutide,not known,inducer,,SuperCYP,cid16139605
teicoplanin,not known,inducer,,SuperCYP,cid16131923
telaprevir,not known,inducer,,SuperCYP,cid3010818
telavancin,not known,inducer,,SuperCYP,cid3081362
telbivudine,not known,inducer,,SuperCYP,cid159269
Temocapril,not known,inducer,,SuperCYP,111902579
temsirolimus,not known,inducer,,SuperCYP,cid6918289
Tenidap,not known,inducer,,SuperCYP,120210482
Tenitramine,not known,inducer,,SuperCYP,021946792
Tenonitrozole,not known,inducer,,SuperCYP,003810353
terguride,not known,inducer,,SuperCYP,cid37816
Terodiline,not known,inducer,,SuperCYP,015793405
Tertatolol,not known,inducer,,SuperCYP,034784640
tesamorelin,not known,inducer,,SuperCYP,cid16137828
tetrachlorodecaoxide,not known,inducer,,SuperCYP,cid3000391
Tetracosactide,not known,inducer,,SuperCYP,016960160
Tetragalacturonic acid hydroxymethylester,not known,inducer,,SuperCYP,014982504
Tetryzoline,not known,inducer,,SuperCYP,000084220
Thallium (201Tl) chloride,not known,inducer,,SuperCYP,007791120
Thenalidine,not known,inducer,,SuperCYP,000086124
Theodrenaline,not known,inducer,,SuperCYP,013460985
Thiamphenicol,not known,inducer,,SuperCYP,015318453
Thiazinam,not known,inducer,,SuperCYP,062682466
Thiethylperazin,not known,inducer,,SuperCYP,001420559
Thiethylperazine,not known,inducer,,SuperCYP,001420559
Thiocolchicoside,not known,inducer,,SuperCYP,000602415
Thiomersal,not known,inducer,,SuperCYP,000054648
Thiopropazate,not known,inducer,,SuperCYP,000084060
Thioproperazine,not known,inducer,,SuperCYP,000316814
Thonzylamine,not known,inducer,,SuperCYP,000091850
Thymopentin,not known,inducer,,SuperCYP,069558550
Tianeptine,not known,inducer,,SuperCYP,066981735
Tiaprofenic acid,not known,inducer,,SuperCYP,033005957
Tibezonium iodide,not known,inducer,,SuperCYP,054663477
ticagrelor,not known,inducer,,SuperCYP,cid9871419
Ticlatone,not known,inducer,,SuperCYP,000070100
Tidiacic arginine,not known,inducer,,SuperCYP,030097064
Tiemonium iodide,not known,inducer,,SuperCYP,000144127
tigecycline,not known,inducer,,SuperCYP,cid5282044
Tilbroquinol,not known,inducer,,SuperCYP,007175099
Tilidine,not known,inducer,,SuperCYP,020380589
Tiludronic acid,not known,inducer,,SuperCYP,089987064
Timepidium bromide,not known,inducer,,SuperCYP,035035053
tinzaparin,not known,inducer,,SuperCYP,cid8784
Tiocarlide,not known,inducer,,SuperCYP,000910861
Tioclomarol,not known,inducer,,SuperCYP,022619358
