Drug,CYP***,Action,Species,Database,DrugID,Gene,Reference,Strength
Diiodohydroxypropane ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Diltiazem ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Diltiazem ,CYP3A4,substrate ,human ,SuperCYP,,,,
Diltiazem ,CYP3A4,inhibitor ,,SuperCYP,,,,
Diltiazem ,CYP3A4,substrate ,,SuperCYP,,,,
Diltiazem ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Diltiazem ,CYP3A4,substrate ,human ,SuperCYP,,,,
Dimethylsulfoxide ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Dimetotiazine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Diosmectite ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Diphenhydramine methylbromide ,CYP3A4,substrate ,,SuperCYP,,,,
Dirithromycin ,CYP3A4,substrate ,,SuperCYP,,,,
Disopyramide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Disopyramide ,CYP3A4,substrate ,,SuperCYP,,,,
Disopyramide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Disulfiram ,CYP3A4,inhibitor ,,SuperCYP,,,,
Disulfiram ,CYP3A4,substrate ,,SuperCYP,,,,
Disulfiram ,CYP3A4,substrate ,human ,SuperCYP,,,,
Docetaxel ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Docetaxel ,CYP3A4,substrate ,human ,SuperCYP,,,,
Docetaxel ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Docetaxel ,CYP3A4,substrate ,human ,SuperCYP,,,,
Dofetilide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Dolasetron ,CYP3A4,substrate ,,SuperCYP,,,,
Domperidone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Domperidone ,CYP3A4,substrate ,,SuperCYP,,,,
Donepezil ,CYP3A4,substrate ,human ,SuperCYP,,,,
Donepezil ,CYP3A4,substrate ,human ,SuperCYP,,,,
Dorzolamide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Dorzolamide ,CYP3A4,substrate ,,SuperCYP,,,,
Doxazosin ,CYP3A4,substrate ,,SuperCYP,,,,
Doxepin ,CYP3A4,substrate ,,SuperCYP,,,,
Doxorubicin ,CYP3A4,inducer ,,SuperCYP,,,,
Doxorubicin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Doxorubicin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Doxorubicin ,CYP3A4,inhibitor ,,SuperCYP,,,,
Doxorubicin ,CYP3A4,substrate ,,SuperCYP,,,,
Doxorubicin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Doxycycline ,CYP3A4,substrate ,,SuperCYP,,,,
Doxycycline ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Doxycycline ,CYP3A4,inhibitor ,,SuperCYP,,,,
Doxylamin ,CYP3A4,inducer ,,SuperCYP,,,,
Doxylamine ,CYP3A4,inducer ,,SuperCYP,,,,
Dutasteride ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ebastine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ebastine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Econazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Efavirenz ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Efavirenz ,CYP3A4,substrate ,human ,SuperCYP,,,,
Efavirenz ,CYP3A4,inducer ,human ,SuperCYP,,,,
Efavirenz ,CYP3A4,inhibitor ,,SuperCYP,,,,
Efavirenz ,CYP3A4,substrate ,human ,SuperCYP,,,,
Efavirenz ,CYP3A4,inducer ,human ,SuperCYP,,,,
Eletriptan ,CYP3A4,substrate ,human ,SuperCYP,,,,
Eletriptan ,CYP3A4,inducer ,human ,SuperCYP,,,,
Eletriptan ,CYP3A4,substrate ,human ,SuperCYP,,,,
Emetine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Emetine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Emetine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Enalapril ,CYP3A4,substrate ,human ,SuperCYP,,,,
Enalapril ,CYP3A4,substrate ,human ,SuperCYP,,,,
Entacapone ,CYP3A4,inhibitor ,,SuperCYP,,,,
Epinastine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Epinastine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Epinephrin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Epinephrine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Eplerenone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Eplerenone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ergocalciferol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ergocalciferol ,CYP3A4,inducer ,human ,SuperCYP,,,,
Ergometrine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ergotamine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ergotamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ergotamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ergotamine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Erythromycin ,CYP3A4,inducer ,human ,SuperCYP,,,,
Erythromycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Erythromycin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Erythromycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Erythromycin ,CYP3A4,substrate ,,SuperCYP,,,,
Erythromycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Escitalopram ,CYP3A4,substrate ,human ,SuperCYP,,,,
Escitalopram ,CYP3A4,substrate ,human ,SuperCYP,,,,
Esketamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Esomeprazole ,CYP3A4,substrate ,,SuperCYP,,,,
Estazolam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Estazolam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Estradiol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Estradiol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Estramustine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Estrone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Estrone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ethanol ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ethanol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ethanol ,CYP3A4,inducer ,human ,SuperCYP,,,,
Ethanol ,CYP3A4,inducer ,human ,SuperCYP,,,,
Ethinylestradiol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ethinylestradiol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ethinylestradiol ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ethinylestradiol ,CYP3A4,inducer ,human ,SuperCYP,,,,
Ethinylestradiol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ethosuximide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ethosuximide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ethylmorphine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etizolam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etizolam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etonogestrel ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etonogestrel ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etoperidone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etoperidone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etoposide ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Etoposide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etoposide ,CYP3A4,inducer ,human ,SuperCYP,,,,
Etoposide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etoposide ,CYP3A4,inhibitor ,,SuperCYP,,,,
Etoricoxib ,CYP3A4,substrate ,human ,SuperCYP,,,,
Etoricoxib ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Everolimus ,CYP3A4,substrate ,human ,SuperCYP,,,,
Everolimus ,CYP3A4,substrate ,human ,SuperCYP,,,,
Everolimus ,CYP3A4,substrate ,human ,SuperCYP,,,,
Exemestane ,CYP3A4,substrate ,human ,SuperCYP,,,,
Famciclovir ,CYP3A4,substrate ,human ,SuperCYP,,,,
Felbamate ,CYP3A4,substrate ,human ,SuperCYP,,,,
Felbamate ,CYP3A4,inducer ,human ,SuperCYP,,,,
Felbamate ,CYP3A4,inducer ,,SuperCYP,,,,
Felbamate ,CYP3A4,inducer ,human ,SuperCYP,,,,
Felodipine ,CYP3A4,inhibitor ,,SuperCYP,,,,
Felodipine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Felodipine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Felodipine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Fenofibrate ,CYP3A4,substrate ,human ,SuperCYP,,,,
Fenofibrate ,CYP3A4,substrate ,,SuperCYP,,,,
Fentanyl ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Fentanyl ,CYP3A4,substrate ,human ,SuperCYP,,,,
Fentanyl ,CYP3A4,inhibitor ,,SuperCYP,,,,
Fentanyl ,CYP3A4,substrate ,human ,SuperCYP,,,,
fesoterodine ,CYP3A4,substrate ,,SuperCYP,,,,
Fexofenadine ,CYP3A4,substrate ,,SuperCYP,,,,
Finasteride ,CYP3A4,substrate ,human ,SuperCYP,,,,
Finasteride ,CYP3A4,substrate ,human ,SuperCYP,,,,
Flosequinan ,CYP3A4,substrate ,human ,SuperCYP,,,,
Flucloxacillin ,CYP3A4,inducer ,human ,SuperCYP,,,,
Fluconazole ,CYP3A4,inducer ,,SuperCYP,,,,
Fluconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Fluconazole ,CYP3A4,inhibitor ,,SuperCYP,,,,
Flunitrazepam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Flunitrazepam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Fluoxetine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Fluoxetine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Fluoxetine ,CYP3A4,inhibitor ,,SuperCYP,,,,
Fluoxetine ,CYP3A4,substrate ,,SuperCYP,,,,
Fluoxetine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Flurazepam ,CYP3A4,substrate ,,SuperCYP,,,,
Flurithromycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Flutamide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Flutamide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Fluticasone ,CYP3A4,substrate ,,SuperCYP,,,,
Fluvastatin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Fluvastatin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Fluvastatin ,CYP3A4,inhibitor ,,SuperCYP,,,,
Fluvastatin ,CYP3A4,substrate ,,SuperCYP,,,,
Fluvoxamine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Fluvoxamine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Fluvoxamine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Fosamprenavir ,CYP3A4,inhibitor ,,SuperCYP,,,,
Fosamprenavir ,CYP3A4,substrate ,human ,SuperCYP,,,,
Fosphenytoin ,CYP3A4,inhibitor ,,SuperCYP,,,,
Fosphenytoin ,CYP3A4,substrate ,,SuperCYP,,,,
Fulvestrant ,CYP3A4,substrate ,human ,SuperCYP,,,,
Galantamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Galantamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Gallopamil ,CYP3A4,substrate ,human ,SuperCYP,,,,
Gefitinib ,CYP3A4,substrate ,human ,SuperCYP,,,,
Gefitinib ,CYP3A4,substrate ,human ,SuperCYP,,,,
Gemfibrozil ,CYP3A4,substrate ,human ,SuperCYP,,,,
Gemfibrozil ,CYP3A4,inducer ,human ,SuperCYP,,,,
Gemfibrozil ,CYP3A4,substrate ,,SuperCYP,,,,
Gemfibrozil ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Gemfibrozil ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Gepirone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Gepirone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Glibenclamide ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Glibenclamide ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Glibenclamide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Glibenclamide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Glibenclamide ,CYP3A4,inhibitor ,,SuperCYP,,,,
Glibenclamide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Glipizide ,CYP3A4,substrate ,human ,SuperCYP,,,,
glycyrrhizicacid ,CYP3A4,inducer ,,SuperCYP,,,,
glycyrrhizicacid ,CYP3A4,inducer ,,SuperCYP,,,,
glycyrrhizicacid ,CYP3A4,substrate ,,SuperCYP,,,,
Granisetron ,CYP3A4,substrate ,human ,SuperCYP,,,,
Granisetron ,CYP3A4,substrate ,,SuperCYP,,,,
Griseofulvin ,CYP3A4,inducer ,,SuperCYP,,,,
Guanethidine ,CYP3A4,inducer ,human ,SuperCYP,,,,
Halofantrine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Halofantrine ,CYP3A4,substrate ,,SuperCYP,,,,
Haloperidol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Haloperidol ,CYP3A4,inhibitor ,,SuperCYP,,,,
Haloperidol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Halothane ,CYP3A4,substrate ,human ,SuperCYP,,,,
Halothane ,CYP3A4,substrate ,,SuperCYP,,,,
Hexobarbital ,CYP3A4,substrate ,human ,SuperCYP,,,,
Histamine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Histamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Hydralazine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Hydralazine ,CYP3A4,inhibitor ,,SuperCYP,,,,
Hydrocortisone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Hydrocortisone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Hydrocortisone ,CYP3A4,inducer ,human ,SuperCYP,,,,
Hydrocortisone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Hydrocortisone ,CYP3A4,inducer ,,SuperCYP,,,,
Hydrocortisone ,CYP3A4,substrate ,,SuperCYP,,,,
Hydrocortisoneaceponate ,CYP3A4,substrate ,human ,SuperCYP,,,,
Hydromorphone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Hydromorphone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Hydroquinone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ifosfamide ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ifosfamide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ifosfamide ,CYP3A4,inducer ,human ,SuperCYP,,,,
Ifosfamide ,CYP3A4,inhibitor ,,SuperCYP,,,,
Ifosfamide ,CYP3A4,substrate ,,SuperCYP,,,,
Ifosfamide ,CYP3A4,inducer ,human ,SuperCYP,,,,
Imatinib ,CYP3A4,substrate ,human ,SuperCYP,,,,
Imatinib ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Imatinib ,CYP3A4,inhibitor ,,SuperCYP,,,,
Imatinib ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Imatinib ,CYP3A4,substrate ,,SuperCYP,,,,
Imatinib ,CYP3A4,substrate ,human ,SuperCYP,,,,
Imipramine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Imipramineoxide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Imiquimod ,CYP3A4,substrate ,,SuperCYP,,,,
Imiquimod ,CYP3A4,substrate ,human ,SuperCYP,,,,
Indinavir ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Indinavir ,CYP3A4,substrate ,human ,SuperCYP,,,,
Indinavir ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Indinavir ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ipriflavone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ipriflavone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ipriflavone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Irbesartan ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Irbesartan ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Irinotecan ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Irinotecan ,CYP3A4,substrate ,human ,SuperCYP,,,,
Isoniazid ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Isoniazid ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Isopropanol ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Isosorbidedinitrate ,CYP3A4,substrate ,human ,SuperCYP,,,,
Isosorbidemononitrate ,CYP3A4,substrate ,human ,SuperCYP,,,,
Isotretinoin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Isotretinoin ,CYP3A4,substrate ,,SuperCYP,,,,
Isradipine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Isradipine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Isradipine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Itraconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Itraconazole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Itraconazole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Itraconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Itraconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
ivabradine ,CYP3A4,substrate ,,SuperCYP,,,,
Ivermectin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ivermectin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Josamycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Josamycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ketamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ketamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ketamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ketobemidone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ketobemidone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ketoconazole ,CYP3A4,inducer ,,SuperCYP,,,,
Ketoconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ketoconazole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Ketoconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ketoconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Ketoconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lacidipine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lansoprazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lansoprazole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lansoprazole ,CYP3A4,inducer ,human ,SuperCYP,,,,
Lansoprazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lansoprazole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lercanidipine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lercanidipine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lercanidipine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Letrozole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Levacetylmethadol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Levacetylmethadol ,CYP3A4,substrate ,,SuperCYP,,,,
Levobupivacaine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Levobupivacaine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Levofloxacin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Levonorgestrel ,CYP3A4,substrate ,human ,SuperCYP,,,,
Levonorgestrel ,CYP3A4,substrate ,human ,SuperCYP,,,,
Levothyroxinesodium ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lidocain ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lidocain ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lidocain ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lidocain ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lidocaine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lidocaine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lidocaine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lidocaine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Linopirdine ,CYP3A4,substrate ,,SuperCYP,,,,
Lisurid ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lisurid ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lisuride ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lisuride ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lomustine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lomustine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Loperamide ,CYP3A4,inhibitor ,,SuperCYP,,,,
Loperamide ,CYP3A4,substrate ,human ,SuperCYP,,,,
Loperamide ,CYP3A4,substrate ,,SuperCYP,,,,
Lopinavir ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lopinavir ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lopinavir ,CYP3A4,substrate ,human ,SuperCYP,,,,
Loratadine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Loratadine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Loratadine ,CYP3A4,inducer ,human ,SuperCYP,,,,
Loratadine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Losartan ,CYP3A4,substrate ,human ,SuperCYP,,,,
Losartan ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Losartan ,CYP3A4,substrate ,human ,SuperCYP,,,,
Losartan ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lovastatin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lovastatin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lovastatin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Lovastatin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Lynestrenol ,CYP3A4,substrate ,human ,SuperCYP,,,,
Manidipine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mebendazole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Medazepam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Medifoxamine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Medrogestone ,CYP3A4,substrate ,rat ,SuperCYP,,,,
Medroxyprogesterone ,CYP3A4,inducer ,human ,SuperCYP,,,,
Medroxyprogesterone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Medrysone ,CYP3A4,inhibitor ,,SuperCYP,,,,
Mefloquine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mefloquine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mefloquine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mefloquine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Meloxicam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Meloxicam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mepacrine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mepacrine ,CYP3A4,substrate ,,SuperCYP,,,,
Mepacrine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mephenytoin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mequitazine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Metamizolesodium ,CYP3A4,inducer ,human ,SuperCYP,,,,
Metandienone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Metformin ,CYP3A4,inhibitor ,,SuperCYP,,,,
Methadone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Methadone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Methadone ,CYP3A4,inducer ,human ,SuperCYP,,,,
Methadone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Methaqualone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Methazolamide ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Methoxsalen ,CYP3A4,substrate ,human ,SuperCYP,,,,
Methoxyflurane ,CYP3A4,substrate ,human ,SuperCYP,,,,
Methylergometrine ,CYP3A4,substrate ,,SuperCYP,,,,
Methylprednisolone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Methylprednisolone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Methylprednisolone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Methylprednisoloneaceponate ,CYP3A4,inducer ,human ,SuperCYP,,,,
Methyltestosterone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Methyltestosterone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Metronidazole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Metronidazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Metronidazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Metyrapone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Metyrapone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Metyrapone ,CYP3A4,inducer ,human ,SuperCYP,,,,
Mexiletine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mianserin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mibefradil ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mibefradil ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mibefradil ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mibefradil ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Miconazole ,CYP3A4,substrate ,human ,SuperCYP,,,,
Miconazole ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Midazolam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Midazolam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Midazolam ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Midazolam ,CYP3A4,substrate ,human ,SuperCYP,,,,
Midecamycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Midecamycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mifepristone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mifepristone ,CYP3A4,inducer ,human ,SuperCYP,,,,
Mifepristone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mifepristone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mifepristone ,CYP3A4,substrate ,human ,SuperCYP,,,,
Miocamycin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Miocamycin ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Miocamycin ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mirtazapine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mirtazapine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mirtazapine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Mitoxantrone ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mizolastine ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Mizolastine ,CYP3A4,inhibitor ,,SuperCYP,,,,
Modafinil ,CYP3A4,substrate ,human ,SuperCYP,,,,
Modafinil ,CYP3A4,inducer ,human ,SuperCYP,,,,
Modafinil ,CYP3A4,inducer ,human ,SuperCYP,,,,
Modafinil ,CYP3A4,inhibitor ,human ,SuperCYP,,,,
Morphine ,CYP3A4,substrate ,human ,SuperCYP,,,,
Morphine ,CYP3A4,substrate ,human ,SuperCYP,,,,
